133 65 126041 88784
134 65 120148 88784
135 65 126041 88784
136 65 120148 88784
137 64 106247 88784
138 62 91804 88784
139 60 82556 88784
140 62 91804 88784
141 62 81885 88784
142 63 87778 88784
143 61 89620 88784
144 63 87778 88784
145 64 84267 88784
146 62 75019 88784
147 62 81245 88784
148 63 95146 88784
149 63 89253 88784
150 61 78794 88784
151 60 71890 88784
152 61 81809 88784
153 63 92268 88784
154 63 106711 88784
155 64 113615 88784
156 65 105395 88784
157 65 90952 88784
158 65 77051 88784
159 67 76665 88784
160 66 80176 88784
161 66 89424 88784
162 67 83675 88784
163 69 97576 88784
164 65 87117 88784
165 67 80213 88784
166 67 72483 88784
167 65 58582 88784
168 64 63292 88784
169 65 63287 88784
170 66 73746 88784
171 67 80650 88784
172 69 95093 88784
173 69 88867 88784
174 68 90709 88784
175 69 98439 88784
176 68 88520 88784
177 66 79868 88784
178 66 70620 88784
179 66 79868 88784
180 67 89787 88784
181 66 78643 88784
182 67 89787 88784
183 66 79328 88784
184 65 68184 88784
185 63 60454 88784
186 64 56943 88784
187 63 62836 88784
188 62 66347 88784
189 61 57099 88784
190 64 65319 88784
191 64 65705 88784
192 64 65319 88784
193 64 65705 88784
194 62 71454 88784
195 61 61535 88784
196 63 58024 88784
197 62 48147 88784
198 63 58066 88784
199 64 68525 88784
200 63 76468 88784
200 63 76468 88784
201 63 66549 88784
202 62 70060 88784
203 60 61840 88784
204 60 61454 88784
205 61 72598 88784
206 63 86499 88784
207 61 72598 88784
208 57 72603 88784
209 56 58160 88784
210 52 47016 88784
211 56 42306 88784
212 57 38795 88784
213 57 47447 88784
214 60 61348 88784
215 61 64859 88784
216 60 72589 88784
217 64 72584 88784
218 66 64854 88784
219 67 71080 88784
220 67 65187 88784
221 70 75106 88784
222 67 65187 88784
223 67 73407 88784
224 66 64755 88784
225 65 56535 88784
226 63 56921 88784
227 63 51172 88784
228 61 58902 88784
229 63 58516 88784
230 62 68393 88784
231 59 68398 88784
232 59 54497 88784
233 58 44038 88784
234 57 49787 88784
235 57 41844 88784
236 58 52303 88784
237 57 52689 88784
238 59 62608 88784
239 57 56382 88784
240 61 50633 88784
241 59 64534 88784
242 60 70760 88784
243 58 85203 88784
244 61 81692 88784
245 62 90940 88784
246 59 95650 88784
247 61 85773 88784
248 59 78869 88784
249 57 69621 88784
250 60 69616 88784
251 59 75509 88784
252 59 84161 88784
253 57 87672 88784
254 59 84161 88784
255 59 75509 88784
256 61 69283 88784
257 59 75509 88784
258 63 73667 88784
259 61 73672 88784
260 62 80576 88784
261 61 66675 88784
262 60 66289 88784
263 59 74232 88784
264 58 67328 88784
265 56 73077 88784
266 63 84221 88784
267 62 87732 88784
268 62 81506 88784
269 63 77995 88784
270 63 70052 88784
271 63 77995 88784
272 58 66851 88784
273 60 76099 88784
274 60 83003 88784
275 60 75273 88784
276 60 67330 88784
277 61 67716 88784
278 61 60812 88784
279 61 69464 88784
280 58 55021 88784
281 60 49128 88784
282 59 56858 88784
283 55 58700 88784
284 57 58695 88784
285 56 66915 88784
286 58 76792 88784
287 58 68140 88784
288 57 74366 88784
289 58 66146 88784
290 58 80047 88784
291 57 70128 88784
292 52 70133 88784
293 55 80052 88784
294 55 69593 88784
295 55 61863 88784
296 58 56114 88784
297 62 67258 88784
298 62 74988 88784
299 62 89431 88784
300 65 87589 88784
301 64 95532 88784
302 64 89306 88784
303 65 97958 88784
304 61 84057 88784
305 60 74138 88784
306 59 59695 88784
307 63 51752 88784
308 63 57978 88784
309 63 51752 88784
310 63 57978 88784
311 62 57973 88784
312 63 57978 88784
313 63 72421 88784
314 65 72416 88784
315 63 72421 88784
316 62 74263 88784
317 60 80012 88784
318 60 75302 88784
319 60 80012 88784
320 57 87955 88784
321 57 87955 88784
322 57 83245 88784
323 62 82859 88784
324 56 71715 88784
325 56 63063 88784
326 57 57314 88784
327 57 67773 88784
328 58 75993 88784
329 57 80703 88784
330 58 94604 88784
331 61 104523 88784
332 63 102681 88784
333 65 92804 88784
334 64 82345 88784
335 61 84187 88784
336 61 76457 88784
337 62 82350 88784
338 63 77640 88784
339 63 85370 88784
340 62 79477 88784
341 61 69558 88784
342 62 63332 88784
343 62 48889 88784
344 61 52400 88784
345 59 38499 88784
346 59 44392 88784
347 60 42550 88784
348 62 52427 88784
349 62 62886 88784
350 64 54943 88784
351 63 46723 88784
352 64 56642 88784
353 62 62391 88784
354 64 56642 88784
355 64 58484 88784
356 63 66427 88784
357 64 58484 88784
358 63 66427 88784
359 62 62916 88784
360 61 53668 88784
361 60 45938 88784
362 65 45933 88784
363 67 60376 88784
364 66 63887 88784
365 67 75031 88784
366 66 63887 88784
367 63 68597 88784
368 59 74823 88784
369 63 70113 88784
370 59 74823 88784
371 60 81727 88784
372 63 71850 88784
373 59 71855 88784
374 60 85756 88784
375 59 93486 88784
376 57 99235 88784
377 58 95724 88784
378 56 85805 88784
379 55 71904 88784
380 56 85805 88784
381 56 79579 88784
382 54 65136 88784
383 56 75055 88784
384 60 70345 88784
385 61 64452 88784
386 61 50551 88784
387 61 59799 88784
388 59 49340 88784
389 60 57992 88784
390 63 57987 88784
391 64 68446 88784
392 65 78323 88784
393 61 78709 88784
394 61 70057 88784
395 64 69671 88784
396 62 74381 88784
397 61 77892 88784
398 59 83785 88784
399 57 73908 88784
400 57 65965 88784
400 57 65965 88784
401 54 65970 88784
402 58 61260 88784
403 56 52012 88784
404 54 41553 88784
405 54 41939 88784
406 54 41553 88784
407 55 55454 88784
408 56 69897 88784
409 60 66386 88784
410 61 76845 88784
411 60 62944 88784
412 61 72821 88784
413 60 62944 88784
414 60 71596 88784
415 59 71982 88784
416 57 65078 88784
417 60 76222 88784
418 61 83126 88784
419 58 68683 88784
420 61 68297 88784
421 62 78174 88784
422 63 87422 88784
423 63 95365 88784
424 64 89472 88784
425 65 97692 88784
426 63 87233 88784
427 62 79503 88784
428 61 68359 88784
429 60 74585 88784
430 63 74580 88784
431 63 68831 88784
432 65 79975 88784
433 67 70727 88784
434 67 74238 88784
435 66 83486 88784
436 67 76582 88784
437 65 74740 88784
438 64 74745 88784
439 61 63601 88784
440 60 69350 88784
441 59 76254 88784
442 60 67006 88784
443 64 78150 88784
444 64 92593 88784
445 64 78150 88784
446 60 67006 88784
447 64 77465 88784
448 67 67588 88784
449 69 78732 88784
450 67 87980 88784
451 62 77521 88784
452 60 69578 88784
453 62 79455 88784
454 63 75944 88784
455 62 80654 88784
456 60 86547 88784
457 62 80654 88784
458 60 86547 88784
459 60 86933 88784
460 62 100834 88784
461 63 93930 88784
462 66 88181 88784
463 64 81955 88784
464 62 89685 88784
465 59 95434 88784
466 57 98945 88784
467 60 94235 88784
468 60 101139 88784
469 60 94235 88784
470 62 84316 88784
471 59 89026 88784
472 62 103469 88784
473 63 111412 88784
474 60 96969 88784
475 62 91220 88784
476 61 101139 88784
477 60 93196 88784
478 61 103655 88784
479 62 95435 88784
480 63 87705 88784
481 63 95925 88784
482 65 102829 88784
483 63 104671 88784
484 61 97767 88784
485 63 104671 88784
486 63 94212 88784
487 63 94207 88784
488 63 94212 88784
489 61 101942 88784
490 58 107691 88784
491 61 101942 88784
492 64 101556 88784
493 61 101942 88784
494 63 108168 88784
495 62 94267 88784
496 61 94262 88784
497 60 88036 88784
498 59 93785 88784
499 62 93399 88784
500 61 89888 88784
501 62 88046 88784
502 63 101947 88784
503 69 116390 88784
504 70 124333 88784
505 68 124338 88784
506 66 113194 88784
507 63 99293 88784
508 60 91073 88784
509 61 81154 88784
510 60 81540 88784
511 58 74636 88784
512 58 78147 88784
513 60 89291 88784
514 59 91133 88784
515 59 99353 88784
516 62 106257 88784
517 64 100508 88784
518 66 92565 88784
519 65 98791 88784
520 64 108710 88784
521 59 97566 88784
522 57 105509 88784
523 56 99616 88784
524 55 96105 88784
525 60 89879 88784
526 61 100338 88784
527 64 114239 88784
528 65 106296 88784
529 68 104454 88784
530 63 110680 88784
531 61 101432 88784
532 62 101427 88784
533 63 92775 88784
534 65 102023 88784
535 63 88122 88784
536 62 89964 88784
537 62 95713 88784
538 63 85836 88784
539 64 83994 88784
540 67 76264 88784
541 65 79775 88784
542 64 69856 88784
543 63 78508 88784
544 64 74997 88784
545 64 69248 88784
546 64 64538 88784
547 64 57634 88784
548 64 63383 88784
549 64 55163 88784
550 64 62067 88784
551 63 70010 88784
552 64 60762 88784
553 67 52110 88784
554 68 44167 88784
555 65 47678 88784
556 63 57555 88784
557 56 57560 88784
558 58 67479 88784
559 64 67474 88784
560 64 61725 88784
561 66 51848 88784
562 65 59578 88784
563 65 59192 88784
564 66 67135 88784
565 67 68977 88784
566 69 80121 88784
567 66 65678 88784
568 69 74330 88784
569 70 66600 88784
570 66 66986 88784
571 65 74716 88784
572 63 64257 88784
573 62 57353 88784
574 61 46209 88784
575 62 42698 88784
576 61 48591 88784
577 61 46749 88784
578 63 57208 88784
579 64 56822 88784
580 65 66070 88784
581 63 75947 88784
582 59 80657 88784
583 58 70738 88784
584 59 63008 88784
585 57 53760 88784
586 57 45108 88784
587 61 40398 88784
588 63 50317 88784
589 64 59565 88784
590 64 67785 88784
591 63 68171 88784
592 67 82072 88784
593 63 83914 88784
594 66 83528 88784
595 67 94672 88784
596 67 86729 88784
597 67 94672 88784
598 69 103324 88784
599 68 93447 88784
600 67 85504 88784
600 67 85504 88784
601 66 93234 88784
602 66 82775 88784
603 62 83161 88784
604 65 97604 88784
605 65 91711 88784
606 65 97604 88784
607 65 97609 88784
608 65 89389 88784
609 65 99266 88784
610 65 89389 88784
611 64 94099 88784
612 63 102042 88784
613 65 101656 88784
614 65 92408 88784
615 65 86515 88784
616 66 94735 88784
617 67 105194 88784
618 67 90751 88784
619 67 90746 88784
620 68 88904 88784
621 67 90746 88784
622 63 79602 88784
623 63 85351 88784
624 61 85356 88784
625 60 88867 88784
626 62 87025 88784
627 63 83514 88784
628 64 92762 88784
629 62 94604 88784
630 60 100497 88784
631 64 95787 88784
632 67 106931 88784
633 67 97683 88784
634 67 101194 88784
635 63 90050 88784
636 64 84157 88784
637 65 78408 88784
638 65 74897 88784
639 65 78408 88784
640 68 89552 88784
641 69 96456 88784
642 67 85312 88784
643 64 99755 88784
644 64 105648 88784
645 66 91205 88784
646 64 105648 88784
647 63 110358 88784
648 65 104132 88784
649 62 109881 88784
650 65 121025 88784
651 67 115276 88784
652 65 121025 88784
653 62 111106 88784
654 57 111492 88784
655 56 97591 88784
656 56 88939 88784
657 56 83046 88784
658 57 79535 88784
659 59 73786 88784
660 60 63327 88784
661 59 55597 88784
662 57 41154 88784
663 58 51613 88784
664 57 61490 88784
665 56 51031 88784
666 57 49189 88784
667 60 63632 88784
668 60 52488 88784
669 62 58381 88784
670 65 50438 88784
671 64 50052 88784
672 64 59971 88784
673 66 70430 88784
674 64 78373 88784
675 61 84122 88784
676 59 73663 88784
677 60 63786 88784
678 64 63781 88784
679 60 63786 88784
680 58 65628 88784
681 58 71854 88784
682 61 82313 88784
683 58 71854 88784
684 60 66105 88784
685 64 66100 88784
686 64 73830 88784
687 63 82482 88784
688 64 73830 88784
689 67 84974 88784
690 66 76754 88784
691 65 66835 88784
692 67 77294 88784
693 68 91195 88784
694 65 76752 88784
695 65 86629 88784
696 65 76752 88784
697 64 62851 88784
698 62 66362 88784
699 61 75610 88784
700 62 70900 88784
701 61 70905 88784
702 61 71291 88784
703 61 70905 88784
704 60 60446 88784
705 61 68666 88784
706 63 65155 88784
707 64 79598 88784
708 64 79984 88784
709 62 73080 88784
710 60 67187 88784
711 58 75839 88784
712 61 67896 88784
713 62 81797 88784
714 60 92256 88784
715 64 102175 88784
716 64 95949 88784
717 62 82048 88784
718 62 74318 88784
719 63 65666 88784
720 63 54522 88784
721 62 63174 88784
722 61 53926 88784
723 59 57437 88784
724 60 68581 88784
725 62 65070 88784
726 64 71296 88784
727 64 81173 88784
728 63 88903 88784
729 64 81173 88784
730 62 84684 88784
731 62 89394 88784
732 61 83168 88784
733 62 74948 88784
734 61 80841 88784
735 61 94742 88784
736 58 80299 88784
737 59 69840 88784
738 58 77570 88784
739 59 75728 88784
740 60 65809 88784
741 57 54665 88784
742 59 51154 88784
743 58 42502 88784
744 61 53646 88784
745 59 61589 88784
746 59 71508 88784
747 61 77734 88784
748 62 71841 88784
749 61 77734 88784
750 60 67815 88784
751 62 82258 88784
752 61 85769 88784
753 61 79543 88784
754 58 81385 88784
755 59 91304 88784
756 59 97530 88784
757 58 87611 88784
758 52 76467 88784
759 49 82216 88784
760 50 72339 88784
761 56 67629 88784
762 61 67624 88784
763 60 75844 88784
764 63 85092 88784
765 63 77362 88784
766 61 63461 88784
767 61 57235 88784
768 57 57240 88784
769 57 56854 88784
770 54 47606 88784
771 54 41713 88784
772 54 27270 88784
773 50 27656 88784
774 51 35386 88784
775 52 31875 88784
776 51 40527 88784
777 53 46753 88784
778 57 57897 88784
779 53 46753 88784
780 58 46367 88784
781 57 40141 88784
782 56 32411 88784
783 55 23759 88784
784 57 15816 88784
785 59 22720 88784
786 61 20878 88784
787 60 12658 88784
788 60 27101 88784
789 57 28943 88784
790 58 37163 88784
791 60 48307 88784
792 58 37163 88784
793 57 37549 88784
794 57 51450 88784
795 58 61909 88784
796 61 71157 88784
797 62 70771 88784
798 62 76997 88784
799 62 70771 88784
800 67 70766 88784
800 67 70766 88784
801 66 56323 88784
802 66 66242 88784
803 65 77386 88784
804 65 68138 88784
805 63 71649 88784
806 64 79592 88784
807 65 68448 88784
808 64 60505 88784
809 64 50586 88784
810 64 58529 88784
811 64 69673 88784
812 66 84116 88784
813 68 90342 88784
814 69 86831 88784
815 71 84989 88784
816 70 78085 88784
817 69 71859 88784
818 69 76569 88784
819 70 83473 88784
820 71 89699 89699
821 70 93210 89699
822 70 103129 89699
823 67 92670 89699
824 66 98563 89699
825 65 100405 89699
826 62 85962 89699
827 59 86348 89699
828 58 76429 89699
829 61 85081 89699
830 59 71180 89699
831 60 65287 89699
832 62 79730 89699
833 62 71787 89699
834 61 77680 89699
835 59 63237 89699
836 59 62851 89699
837 61 72770 89699
838 59 70928 89699
839 57 62276 89699
840 59 64118 89699
841 59 71848 89699
842 62 65955 89699
843 63 74607 89699
844 61 72765 89699
845 63 80708 89699
846 64 75998 89699
847 59 76384 89699
848 59 76389 89699
849 60 72878 89699
850 58 66652 89699
851 57 68494 89699
852 57 59842 89699
853 58 69090 89699
854 59 59171 89699
855 58 59166 89699
856 62 58780 89699
857 62 68699 89699
858 63 66857 89699
859 63 55713 89699
860 66 69614 89699
861 67 78266 89699
862 66 69614 89699
863 66 63865 89699
864 66 56961 89699
865 66 68105 89699
866 66 58857 89699
867 71 73300 89699
868 71 81952 89699
869 71 88178 89699
870 71 93927 93927
871 70 97438 93927
872 65 97824 93927
873 66 90094 93927
874 65 83868 93927
875 61 73949 93927
876 61 81679 93927
877 64 90927 93927
878 66 82275 93927
879 65 89179 93927
880 66 82275 93927
881 63 84117 93927
882 60 74869 93927
883 56 74874 93927
884 60 74869 93927
885 61 81773 93927
886 62 91650 93927
887 63 97543 93927
888 63 107462 93927
889 61 99519 93927
890 60 89642 93927
891 62 87800 93927
892 60 92510 93927
893 61 84780 93927
894 62 78887 93927
895 61 84780 93927
896 62 80070 93927
897 65 76559 93927
898 62 80070 93927
899 65 76559 93927
900 65 84289 93927
901 62 87800 93927
902 64 95743 93927
903 66 92232 93927
904 64 96942 93927
905 62 83041 93927
906 63 77148 93927
907 65 68928 93927
908 64 57784 93927
909 64 50054 93927
910 64 59302 93927
911 63 65195 93927
912 64 59302 93927
913 65 54592 93927
914 61 40149 93927
915 62 46042 93927
916 61 47884 93927
917 62 56536 93927
918 64 70979 93927
919 62 75689 93927
920 61 67037 93927
921 62 75689 93927
922 57 75694 93927
923 59 70984 93927
924 64 70979 93927
925 64 80856 93927
926 66 79014 93927
927 65 73121 93927
928 63 63202 93927
929 65 55259 93927
930 67 54873 93927
931 68 64792 93927
932 70 78693 93927
933 69 69445 93927
934 69 62541 93927
935 69 52664 93927
936 71 61912 93927
937 71 73056 93927
938 69 74898 93927
939 69 83118 93927
940 68 90022 93927
941 65 90027 93927
942 66 95920 93927
943 67 90171 93927
944 65 93682 93927
945 66 91840 93927
946 66 99570 93927
947 66 90322 93927
948 66 95032 93927
949 68 105491 93927
950 67 97271 93927
951 64 103020 93927
952 64 112897 93927
953 61 101753 93927
954 59 102139 93927
955 64 96390 93927
956 66 96385 93927
957 64 98227 93927
958 60 104453 93927
959 62 113701 93927
960 61 110190 93927
961 62 102460 93927
962 61 92001 93927
963 61 91615 93927
964 62 95126 93927
965 68 106270 93927
966 70 116729 93927
967 68 117115 93927
968 65 110211 93927
969 64 117941 93927
970 63 104040 93927
971 64 98147 93927
972 69 97761 93927
973 68 95919 93927
974 68 86671 93927
975 61 75527 93927
976 59 75913 93927
977 61 66036 93927
978 59 51593 93927
979 59 57342 93927
980 56 47423 93927
981 60 42713 93927
982 61 39202 93927
983 57 39207 93927
984 60 30555 93927
985 57 39207 93927
986 60 33458 93927
987 61 33072 93927
988 63 24420 93927
989 61 26262 93927
990 63 24420 93927
991 61 30169 93927
992 59 38821 93927
993 60 48069 93927
994 62 42320 93927
995 63 36094 93927
996 65 46013 93927
997 65 36765 93927
998 66 43669 93927
999 64 49562 93927
1000 65 57782 93927
1000 65 57782 93927
1001 63 59624 93927
1002 65 69501 93927
1003 62 69887 93927
1004 61 76113 93927
1005 60 66194 93927
1006 61 57974 93927
1007 64 69118 93927
1008 65 63225 93927
1009 61 56321 93927
1010 60 64541 93927
1011 57 72484 93927
1012 61 79388 93927
1013 66 79002 93927
1014 65 93445 93927
1015 65 96956 93927
1016 63 88304 93927
1017 64 86462 93927
1018 64 72019 93927
1019 65 64076 93927
1020 64 68786 93927
1021 62 61882 93927
1022 64 57172 93927
1023 62 61882 93927
1024 63 71130 93927
1025 65 71125 93927
1026 67 66415 93927
1027 66 72308 93927
1028 64 63060 93927
1029 63 54840 93927
1030 62 62783 93927
1031 60 52324 93927
1032 59 52329 93927
1033 61 66772 93927
1034 61 73676 93927
1035 62 63799 93927
1036 61 55856 93927
1037 61 65733 93927
1038 62 73953 93927
1039 61 74339 93927
1040 60 68446 93927
1041 60 58569 93927
1042 58 47425 93927
1043 58 40521 93927
1044 57 48464 93927
1045 54 57116 93927
1046 55 53605 93927
1047 56 39162 93927
1048 56 39157 93927
1049 58 31214 93927
1050 60 42358 93927
1051 60 48251 93927
1052 60 42025 93927
1053 60 55926 93927
1054 59 50033 93927
1055 59 36132 93927
1056 59 50033 93927
1057 63 64476 93927
1058 64 70369 93927
1059 64 75079 93927
1060 67 84327 93927
1061 67 92270 93927
1062 70 91884 93927
1063 69 97633 93927
1064 66 99475 93927
1065 69 97633 93927
1066 68 89413 93927
1067 69 80761 93927
1068 67 81147 93927
1069 66 89799 93927
1070 68 89413 93927
1071 68 99872 93927
1072 66 90624 93927
1073 67 100501 93927
1074 65 89357 93927
1075 68 84647 93927
1076 68 76917 93927
1077 65 77303 93927
1078 64 71410 93927
1079 62 57509 93927
1080 62 68653 93927
1081 57 68658 93927
1082 57 54215 93927
1083 58 61945 93927
1084 57 54215 93927
1085 54 56057 93927
1086 57 65976 93927
1087 56 55517 93927
1088 59 69418 93927
1089 60 72929 93927
1090 63 79155 93927
1091 63 83865 93927
1092 58 75213 93927
1093 59 70503 93927
1094 62 70498 93927
1095 63 68656 93927
1096 60 54755 93927
1097 62 46812 93927
1098 59 40586 93927
1099 58 45296 93927
1100 58 59197 93927
1101 57 49278 93927
1102 61 58526 93927
1103 61 66256 93927
1104 66 65870 93927
1105 67 76329 93927
1106 62 76715 93927
1107 65 91158 93927
1108 64 97051 93927
1109 66 93540 93927
1110 69 88830 93927
1111 69 78371 93927
1112 67 70641 93927
1113 67 76867 93927
1114 67 84810 93927
1115 64 70367 93927
1116 64 77271 93927
1117 65 85001 93927
1118 64 85006 93927
1119 66 99449 93927
1120 67 93700 93927
1121 67 102352 93927
1122 66 87909 93927
1123 65 82016 93927
1124 65 75790 93927
1125 66 90233 93927
1126 66 81581 93927
1127 66 91500 93927
1128 62 77599 93927
1129 61 81110 93927
1130 61 71191 93927
1131 60 64287 93927
1132 59 70036 93927
1133 56 62306 93927
1134 56 58795 93927
1135 57 67447 93927
1136 56 58199 93927
1137 59 68118 93927
1138 60 75022 93927
1139 59 65103 93927
1140 62 79004 93927
1141 62 89463 93927
1142 62 97193 93927
1143 62 82750 93927
1144 59 75846 93927
1145 61 82072 93927
1146 56 70928 93927
1147 60 77832 93927
1148 61 87080 93927
1149 61 79350 93927
1150 61 70698 93927
1151 61 76591 93927
1152 59 66132 93927
1153 60 74784 93927
1154 59 66841 93927
1155 59 70352 93927
1156 55 75062 93927
1157 52 66410 93927
1158 54 62899 93927
1159 57 73358 93927
1160 55 66454 93927
1161 54 74184 93927
1162 60 69474 93927
1163 60 77694 93927
1164 59 85637 93927
1165 55 71736 93927
1166 55 75247 93927
1167 58 85166 93927
1168 57 99609 93927
1169 58 91879 93927
1170 57 93721 93927
1171 60 93335 93927
1172 61 78892 93927
1173 64 90036 93927
1174 66 103937 93927
1175 65 100426 93927
1176 65 90549 93927
1177 62 80630 93927
1178 65 80625 93927
1179 69 78783 93927
1180 69 88660 93927
1181 67 93370 93927
1182 63 93375 93927
1183 62 84127 93927
1184 64 92779 93927
1185 65 102027 93927
1186 66 96278 93927
1187 65 96664 93927
1188 64 100175 93927
1189 62 102017 93927
1190 61 95791 93927
1191 59 101540 93927
1192 63 101154 93927
1193 66 96444 93927
1194 65 92933 93927
1195 62 79032 93927
1196 63 71089 93927
1197 62 62869 93927
1198 61 54217 93927
1199 61 61121 93927
1200 64 59279 93927
1200 64 59279 93927
1201 62 67222 93927
1202 64 75874 93927
1203 67 89775 93927
1204 67 99694 93927
1205 68 107914 93927
1206 69 114140 93927
1207 68 105920 93927
1208 66 97268 93927
1209 66 104998 93927
1210 66 95750 93927
1211 68 95745 93927
1212 66 96131 93927
1213 64 97973 93927
1214 67 112416 93927
1215 62 112421 93927
1216 61 115932 93927
1217 58 120642 93927
1218 52 109498 93927
1219 57 104788 93927
1220 59 104402 93927
1221 61 102560 93927
1222 63 92683 93927
1223 62 93069 93927
1224 59 94911 93927
1225 60 80468 93927
1226 58 72525 93927
1227 57 62606 93927
1228 57 71258 93927
1229 52 75968 93927
1230 52 85845 93927
1231 51 94065 93927
1232 52 87839 93927
1233 57 87834 93927
1234 61 97082 93927
1235 61 105025 93927
1236 64 104639 93927
1237 64 97735 93927
1238 65 107654 93927
1239 62 97777 93927
1240 60 97782 93927
1241 63 107659 93927
1242 65 122102 93927
1243 66 116209 93927
1244 65 105750 93927
1245 65 103908 93927
1246 60 110134 93927
1247 60 102404 93927
1248 59 102790 93927
1249 59 108683 93927
1250 63 108678 93927
1251 63 119137 93927
1252 61 126867 93927
1253 61 118924 93927
1254 62 113175 93927
1255 58 103927 93927
1256 63 103541 93927
1257 64 94889 93927
1258 63 96731 93927
1259 63 105383 93927
1260 56 105769 93927
1261 57 113712 93927
1262 59 105982 93927
1263 58 91539 93927
1264 60 89697 93927
1265 59 89702 93927
1266 60 89697 93927
1267 60 81477 93927
1268 64 76767 93927
1269 62 66848 93927
1270 65 77992 93927
1271 64 82702 93927
1272 65 77992 93927
1273 65 68115 93927
1274 66 75019 93927
1275 66 63875 93927
1276 64 71605 93927
1277 61 61146 93927
1278 62 71023 93927
1279 62 76772 93927
1280 64 91215 93927
1281 64 87704 93927
1282 65 98163 93927
1283 65 108082 93927
1284 66 117330 93927
1285 66 111581 93927
1286 67 111195 93927
1287 67 114706 93927
1288 67 106976 93927
1289 66 98324 93927
1290 62 98329 93927
1291 65 92103 93927
1292 66 88592 93927
1293 63 74691 93927
1294 65 66748 93927
1295 63 74691 93927
1296 64 75077 93927
1297 64 83729 93927
1298 67 97630 93927
1299 67 91737 93927
1300 63 97963 93927
1301 62 102673 93927
1302 60 104515 93927
1303 59 95863 93927
1304 64 107007 93927
1305 65 97130 93927
1306 64 104860 93927
1307 66 104855 93927
1308 66 96912 93927
1309 66 102661 93927
1310 67 97951 93927
1311 65 101462 93927
1312 64 92214 93927
1313 63 81070 93927
1314 64 89722 93927
1315 63 75279 93927
1316 63 69530 93927
1317 64 67688 93927
1318 60 57229 93927
1319 60 48577 93927
1320 60 57229 93927
1321 60 67106 93927
1322 62 81549 93927
1323 63 78038 93927
1324 65 69386 93927
1325 66 69000 93927
1326 66 78248 93927
1327 66 83997 93927
1328 66 89890 93927
1329 60 89895 93927
1330 61 79976 93927
1331 66 91120 93927
1332 65 85227 93927
1333 63 88738 93927
1334 64 96958 93927
1335 61 97344 93927
1336 62 91118 93927
1337 62 101037 93927
1338 63 106930 93927
1339 64 100026 93927
1340 60 85583 93927
1341 60 71682 93927
1342 59 61805 93927
1343 58 63647 93927
1344 54 68357 93927
1345 54 60627 93927
1346 58 75070 93927
1347 57 63926 93927
1348 58 77827 93927
1349 57 67908 93927
1350 60 64397 93927
1351 55 55149 93927
1352 60 64397 93927
1353 55 55149 93927
1354 59 53307 93927
1355 55 56818 93927
1356 51 58660 93927
1357 48 44217 93927
